GA,vae-zinc-s,lstm-zinc,lstm-chembl,zinc,real,chembl,cnpd,cortellis-drugs
0.357,0.214,0.933,0.368,0.188,0.211,0.208,0.286,-
0.5,0.182,0.235,0.5,0.364,0.562,0.16,0.294,-
0.211,0.208,0.412,0.2,0.5,0.571,0.261,0.8,-
0.444,0.417,0.619,0.235,0.55,0.611,0.037,0.667,-
0.643,0.0,0.6,0.136,0.529,0.833,0.25,0.133,-
0.167,0.417,0.929,0.273,0.417,0.95,0.5,0.739,-
0.538,0.455,0.833,0.318,0.562,0.375,0.333,0.552,-
0.571,0.529,0.273,0.444,0.417,0.526,0.292,0.1,-
0.5,0.154,0.632,0.176,0.286,0.647,0.5,0.9,-
0.304,0.714,0.6,0.16,0.933,0.467,0.444,0.235,-
0.312,0.4,0.526,0.786,0.696,0.938,0.2,0.25,-
0.636,0.875,0.471,0.154,0.381,0.947,0.5,0.933,-
0.818,0.333,0.5,0.452,0.6,0.889,0.296,0.235,-
0.25,0.25,0.6,0.31,0.6,0.818,0.381,0.417,-
0.647,0.357,0.611,0.467,0.174,0.556,0.263,0.118,-
0.333,0.278,0.333,0.143,0.471,0.765,0.176,0.062,-
0.385,0.286,0.423,0.19,0.636,0.647,0.158,0.286,-
0.533,0.571,0.444,0.481,0.733,0.933,0.143,0.059,-
0.333,0.333,0.158,0.286,0.4,0.48,0.125,0.158,-
0.286,0.444,0.722,0.087,0.238,0.583,0.32,0.375,-
0.333,0.611,0.263,0.581,0.579,0.9,0.381,0.5,-
0.273,0.368,0.474,0.833,0.846,0.467,0.04,0.462,-
0.789,0.417,0.474,0.75,0.667,0.647,0.211,0.278,-
0.438,0.3,0.579,0.8,0.647,0.409,0.5,0.56,-
0.8,0.176,0.1,0.12,0.5,0.882,0.174,0.25,-
0.375,0.4,0.259,0.188,0.579,0.278,0.111,0.6,-
0.455,0.2,0.238,0.333,0.211,0.333,0.333,0.226,-
0.267,0.611,0.667,0.273,0.579,0.316,0.75,0.172,-
0.5,0.231,0.6,0.222,0.706,0.933,0.333,0.333,-
0.786,0.636,0.409,0.316,0.706,0.417,0.167,0.353,-
0.474,0.75,0.444,0.333,0.375,0.812,0.308,0.95,-
0.5,0.529,0.611,0.188,0.364,0.722,0.29,0.067,-
0.429,0.235,0.35,0.36,0.632,0.462,0.31,0.25,-
0.556,0.056,0.444,0.458,0.429,0.5,0.45,0.316,-
0.444,0.333,0.556,0.148,0.176,0.571,0.125,0.333,-
0.5,0.25,0.75,0.244,0.462,0.0,0.333,0.5,-
0.25,0.154,0.609,0.273,0.429,0.423,0.167,0.308,-
0.375,0.545,0.583,0.333,0.4,0.333,0.265,0.235,-
0.467,0.5,0.4,0.304,0.619,0.389,0.231,0.6,-
0.5,0.25,0.6,0.577,0.467,0.421,0.438,0.773,-
0.059,0.294,0.4,0.333,0.786,0.421,0.0,0.167,-
0.231,0.538,0.522,0.769,0.179,0.55,0.238,0.789,-
0.8,0.429,0.833,0.211,0.235,0.769,0.235,0.077,-
0.538,0.708,0.316,0.467,0.941,0.625,0.231,0.273,-
0.45,0.25,0.462,0.318,0.588,0.353,0.333,0.6,-
0.364,0.417,0.286,0.111,0.68,0.895,0.533,0.846,-
0.375,0.818,0.316,0.333,0.84,0.588,0.296,0.312,-
0.188,0.7,0.368,0.222,0.905,0.375,0.292,0.4,-
0.643,0.111,0.667,0.13,0.882,0.8,0.333,0.5,-
0.471,1.0,0.696,0.286,0.895,0.706,0.75,0.5,-
0.684,0.429,0.438,0.208,0.571,0.9,0.0,0.25,-
0.357,0.333,0.556,0.136,0.35,0.579,0.45,0.0,-
0.4,0.231,0.5,0.182,0.737,0.632,0.476,1.0,-
0.727,0.421,0.25,0.462,0.421,0.409,0.625,0.278,-
0.435,0.789,0.333,0.5,0.667,0.467,0.368,0.316,-
0.714,0.308,0.579,0.15,0.455,0.533,0.516,1.0,-
0.533,0.429,0.5,0.235,0.842,0.833,0.2,0.667,-
0.938,0.25,0.688,0.0,0.579,0.875,0.579,0.591,-
0.364,0.429,0.571,0.167,0.579,0.375,0.19,0.769,-
0.273,0.714,0.118,0.24,0.3,0.412,0.435,0.7,-
0.2,0.889,0.579,0.333,0.571,0.44,0.217,0.118,-
0.5,0.733,0.471,0.45,0.737,0.467,0.286,0.0,-
0.647,0.333,0.3,0.28,0.652,0.143,0.333,0.222,-
0.6,0.438,0.571,0.05,0.524,0.7,0.087,0.4,-
0.75,0.25,0.444,0.172,0.192,0.308,0.211,1.0,-
0.5,0.111,0.1,0.37,0.2,0.6,0.238,0.118,-
0.692,0.118,0.632,0.045,0.542,0.0,0.143,0.571,-
0.389,0.333,0.571,0.462,0.65,0.579,0.25,0.8,-
0.444,0.455,0.375,0.556,0.643,0.55,0.524,0.118,-
0.562,0.65,0.55,0.143,0.688,0.333,0.25,0.222,-
0.571,0.364,0.316,0.25,0.235,0.167,0.3,1.0,-
0.529,0.8,0.9,0.407,0.444,0.824,0.478,0.118,-
0.368,0.533,0.045,0.625,0.478,0.625,0.438,0.478,-
0.867,0.167,0.933,0.348,0.533,0.278,0.167,0.136,-
0.5,0.6,0.476,0.235,0.812,0.611,0.727,0.333,-
0.25,0.053,0.25,0.462,0.737,0.889,0.083,0.0,-
0.667,0.455,0.714,0.429,0.353,0.786,0.52,0.429,-
0.667,0.2,0.438,0.095,0.25,0.12,0.7,0.409,-
0.455,0.533,0.789,0.647,0.905,0.9,0.538,0.2,-
0.5,0.571,0.4,0.393,0.611,0.667,0.048,0.133,-
0.6,0.444,0.391,0.105,0.526,0.95,0.406,0.579,-
0.095,0.571,0.444,0.389,0.44,0.286,0.308,0.346,-
0.429,0.4,0.955,0.211,0.6,0.429,0.7,0.7,-
0.231,0.3,0.6,0.3,0.55,0.529,0.3,0.25,-
0.375,0.133,0.579,0.042,0.35,0.333,0.042,0.733,-
0.294,0.286,0.529,0.652,0.125,0.667,0.273,0.034,-
0.6,0.143,0.333,0.714,0.471,0.882,0.8,0.25,-
0.737,0.588,0.625,0.368,0.318,0.533,0.105,0.889,-
0.429,0.312,0.529,0.15,0.476,0.312,0.286,0.25,-
0.167,0.3,0.706,0.227,0.474,0.611,0.29,0.0,-
0.643,1.0,0.846,0.217,0.714,0.35,0.375,1.0,-
0.412,0.133,0.5,0.238,0.208,0.562,0.154,0.533,-
0.133,0.222,0.45,0.267,0.235,0.6,0.333,0.364,-
0.5,0.462,0.542,0.286,0.611,0.571,0.267,0.25,-
0.5,0.267,0.2,0.282,0.2,0.714,0.706,0.368,-
0.647,0.083,0.625,0.462,0.381,0.571,0.579,0.556,-
0.846,0.778,0.737,0.111,0.733,0.556,0.357,0.65,-
0.333,0.444,0.474,0.5,0.909,0.533,0.531,0.333,-
0.471,0.52,0.545,0.375,0.812,0.364,0.375,0.714,-
0.429,0.533,0.412,0.474,0.706,0.615,0.35,0.714,-
0.467,0.917,0.462,0.143,0.615,0.5,0.321,0.333,-
0.55,0.625,0.529,0.682,0.308,0.15,0.529,0.895,-
0.067,0.562,0.235,0.333,0.188,0.333,0.263,0.867,-
0.167,1.0,0.5,0.286,0.667,0.846,0.333,0.889,-
0.286,0.2,0.765,0.125,0.611,0.375,0.556,0.4,-
0.25,0.222,0.412,0.333,0.55,0.529,0.143,0.211,-
0.308,0.462,0.714,0.333,0.6,0.476,0.63,0.316,-
0.533,0.409,0.3,0.133,0.571,0.333,0.111,0.3,-
0.267,0.5,0.684,0.286,0.353,0.533,0.304,0.35,-
0.412,0.4,0.636,0.19,0.6,0.882,0.333,0.167,-
0.4,0.118,0.647,0.4,0.583,0.389,0.6,0.55,-
0.583,0.136,0.583,0.0,0.526,0.643,0.357,0.8,-
0.5,0.455,0.316,0.467,0.87,0.192,0.292,0.4,-
0.316,0.462,0.875,0.167,0.889,0.385,0.37,0.7,-
0.588,0.3,0.636,0.48,0.316,0.737,0.31,0.333,-
0.722,0.091,0.474,0.316,0.526,0.632,0.571,0.545,-
0.6,0.435,0.15,0.4,0.3,0.778,0.176,0.65,-
0.538,0.267,0.6,0.391,0.667,0.368,0.071,0.591,-
0.5,0.286,1.0,0.235,0.632,0.571,0.2,0.533,-
0.071,0.5,0.611,0.133,0.318,0.154,0.333,0.733,-
0.857,0.4,0.545,0.263,0.273,0.6,0.273,0.3,-
0.6,0.684,0.238,0.375,0.174,0.867,0.333,0.833,-
0.421,0.167,0.647,0.211,0.5,0.3,0.36,0.733,-
0.429,0.364,0.053,0.625,0.5,0.812,0.276,0.182,-
0.545,0.462,0.529,0.385,0.176,0.444,0.192,0.444,-
0.462,0.0,0.471,0.083,0.647,0.417,0.222,0.125,-
0.308,0.611,0.286,0.316,0.75,0.778,0.542,0.5,-
0.353,0.435,0.333,0.273,0.667,0.222,0.158,0.579,-
0.333,0.3,0.353,0.304,0.522,0.733,0.118,0.423,-
0.533,0.25,0.381,0.222,0.579,0.857,0.0,0.0,-
0.571,0.364,0.526,0.263,0.19,0.438,0.143,0.375,-
0.333,0.533,0.438,0.222,0.4,0.706,0.529,0.778,-
0.417,0.857,0.375,0.077,0.733,0.667,0.857,0.133,-
0.357,0.118,0.357,0.3,0.067,0.353,0.5,0.314,-
0.25,0.429,0.4,0.067,0.5,0.933,0.6,0.875,-
0.444,0.6,0.5,0.4,0.619,0.625,0.2,0.531,-
0.263,0.533,0.286,0.304,0.267,0.353,0.462,0.3,-
0.714,0.421,0.692,0.345,0.75,0.333,0.118,0.5,-
0.412,0.333,0.111,0.444,1.0,0.8,0.391,0.556,-
0.636,0.4,0.273,0.091,0.684,0.882,0.684,0.312,-
0.375,0.421,0.632,0.227,0.7,0.318,0.333,0.643,-
0.455,0.429,0.421,0.111,0.524,0.824,0.542,0.526,-
0.438,0.818,0.462,0.833,0.667,0.6,0.267,0.15,-
0.765,0.938,0.619,0.609,0.389,0.167,0.545,0.333,-
0.538,0.4,0.786,0.05,0.56,0.35,0.217,0.4,-
0.286,0.25,0.526,0.381,0.25,0.6,0.296,0.08,-
0.25,0.4,0.333,0.538,0.091,0.286,0.5,0.6,-
0.8,0.533,0.476,0.111,0.737,0.545,0.238,0.462,-
0.846,0.188,0.133,0.458,0.706,0.667,0.276,0.909,-
0.438,0.667,0.2,0.25,0.52,0.9,0.4,0.154,-
0.5,0.364,0.333,0.125,0.316,0.4,0.444,0.9,-
0.235,0.286,0.353,0.24,0.667,0.412,0.467,0.4,-
0.333,0.6,0.667,0.316,0.789,0.833,0.211,0.733,-
0.5,0.154,0.444,0.481,0.286,0.25,0.034,0.188,-
0.538,0.696,0.3,0.111,0.611,0.222,0.304,0.7,-
0.882,0.263,0.353,0.222,0.4,0.6,0.188,0.286,-
0.368,0.611,0.562,0.375,0.529,0.467,0.286,0.714,-
0.154,0.0,0.737,0.458,0.286,0.467,0.556,0.3,-
0.55,0.5,0.667,0.4,0.75,0.357,0.478,0.476,-
0.4,0.286,0.462,0.929,0.8,0.529,0.32,0.0,-
0.222,0.533,0.059,0.429,0.444,0.333,0.231,0.188,-
0.176,0.25,0.294,0.15,0.7,0.533,0.6,0.25,-
0.471,0.619,0.389,0.391,0.9,0.529,0.286,0.2,-
0.6,0.64,0.6,0.467,0.684,0.3,0.471,0.522,-
0.357,0.182,0.3,0.476,0.696,0.706,0.0,0.136,-
0.5,0.5,0.588,0.111,0.294,0.579,0.077,0.409,-
0.6,0.273,0.923,0.0,0.5,0.9,0.35,0.684,-
0.385,0.882,0.562,0.467,0.867,0.25,0.5,0.889,-
0.471,0.857,0.231,0.615,0.6,0.462,0.136,0.273,-
0.308,0.364,0.611,0.389,0.733,0.533,0.158,0.4,-
0.533,0.476,0.562,0.263,0.263,0.8,0.12,0.56,-
0.417,0.143,0.529,0.211,0.789,0.462,0.556,0.368,-
0.45,0.385,0.5,0.5,0.667,0.588,0.367,0.3,-
0.632,0.462,0.45,0.136,0.562,0.267,0.188,0.25,-
0.5,0.381,0.348,0.474,0.286,0.417,0.231,0.333,-
0.2,0.455,0.6,0.348,0.2,0.6,0.278,0.375,-
0.75,0.611,0.704,0.118,0.6,0.444,0.222,0.6,-
0.143,0.571,0.368,0.182,0.9,0.25,0.6,0.261,-
0.562,0.133,0.944,0.087,0.5,0.286,0.261,0.25,-
0.4,0.889,0.611,0.435,0.273,0.235,0.19,0.6,-
0.75,0.1,0.5,0.095,0.562,0.643,0.125,0.375,-
0.357,0.684,0.588,0.45,0.222,0.65,0.464,0.385,-
0.368,0.4,0.588,0.409,0.5,0.214,0.115,0.25,-
0.421,0.385,0.471,0.353,0.333,0.294,0.222,0.875,-
0.636,0.263,0.529,0.25,0.304,0.526,0.833,0.182,-
0.444,0.133,0.889,0.148,0.789,0.474,0.095,0.3,-
0.333,0.3,0.529,0.45,0.471,0.625,0.577,0.333,-
0.684,0.318,0.562,0.333,0.389,0.562,0.345,0.294,-
0.375,0.222,0.438,0.4,0.353,0.632,0.5,0.455,-
0.294,0.385,0.55,0.333,0.588,0.643,0.25,0.6,-
0.357,0.25,0.4,0.312,0.353,0.4,0.5,0.9,-
0.833,0.533,0.4,0.133,0.889,0.136,0.25,0.455,-
0.2,0.385,0.222,0.533,0.316,0.474,0.167,0.25,-
0.579,0.429,0.267,0.429,0.562,0.25,0.526,0.167,-
0.312,0.417,0.429,0.8,0.294,0.375,0.318,0.8,-
0.308,0.2,0.4,0.208,0.739,0.294,0.316,0.4,-
0.357,0.625,0.0,0.867,0.619,0.7,0.44,0.091,-
0.5,0.263,0.3,0.353,0.5,0.75,0.333,0.4,-
0.5,0.368,0.286,0.611,0.842,0.571,0.6,0.333,-
0.333,0.278,0.615,0.5,0.75,0.611,0.364,0.28,-
0.444,0.24,0.5,0.632,0.9,0.312,0.2,0.812,-
0.769,0.846,0.933,0.25,0.895,0.5,0.667,0.6,-
0.381,0.545,0.304,0.125,0.579,0.611,0.304,0.35,-
0.533,0.2,0.462,0.333,0.947,0.562,0.214,0.231,-
0.5,0.158,0.24,0.643,0.368,0.667,0.318,0.444,-
0.647,0.923,0.588,0.214,0.636,0.5,0.25,0.231,-
0.417,0.333,0.6,0.2,0.25,0.688,0.083,0.25,-
0.571,0.368,0.529,0.16,0.429,0.688,0.231,0.867,-
0.083,0.188,0.467,0.259,0.375,0.438,0.429,0.455,-
0.5,0.4,0.75,0.214,0.542,0.409,0.556,0.368,-
0.444,0.3,0.6,0.263,0.263,0.632,0.227,0.133,-
0.5,0.583,0.381,0.25,0.389,0.833,0.097,0.1,-
0.286,0.818,0.381,0.591,0.522,0.333,0.115,0.533,-
0.214,0.5,0.619,0.5,0.632,0.118,0.294,0.4,-
0.467,0.364,0.643,0.118,0.533,0.75,0.056,0.083,-
0.333,0.316,0.444,0.471,0.474,0.533,0.385,0.733,-
0.375,0.364,0.188,0.438,0.235,0.429,0.35,0.3,-
0.125,0.333,0.636,0.529,0.529,0.625,0.038,0.333,-
0.308,0.778,0.783,0.211,0.5,0.533,0.231,0.333,-
0.789,0.467,0.238,0.172,0.947,0.722,0.5,0.7,-
0.571,0.455,0.571,0.185,0.792,0.429,0.286,0.286,-
0.0,0.357,0.35,0.038,0.375,0.294,0.3,0.467,-
0.571,0.176,0.636,0.235,0.6,0.55,0.062,0.056,-
0.375,0.5,0.417,0.611,0.533,0.4,0.545,0.417,-
0.632,0.3,0.286,0.375,0.588,0.25,0.471,0.091,-
0.5,0.133,0.455,0.607,0.083,0.273,0.684,0.222,-
0.529,0.125,0.478,0.174,0.533,0.227,0.318,0.24,-
0.75,0.133,0.429,0.208,0.588,0.714,0.133,0.188,-
0.833,0.5,0.588,0.0,0.176,0.583,0.0,0.25,-
0.25,0.471,0.5,0.176,0.619,0.375,0.0,0.16,-
0.583,0.333,0.474,0.667,0.421,0.6,0.067,0.421,-
0.333,0.364,0.462,0.278,0.5,0.682,0.565,1.0,-
0.5,0.235,0.435,0.083,0.714,0.6,0.0,0.286,-
0.5,0.263,0.9,0.167,1.0,0.833,0.25,0.478,-
0.462,0.45,0.357,0.407,0.688,0.529,0.19,0.176,-
0.667,0.478,0.688,0.571,0.409,0.529,0.333,0.737,-
0.412,0.556,0.467,0.583,0.667,0.5,0.208,0.455,-
0.158,0.5,0.15,0.905,0.714,0.3,0.619,0.833,-
0.333,0.273,0.381,0.143,0.25,0.5,0.333,0.0,-
0.222,0.333,0.588,0.2,0.261,0.294,0.5,0.522,-
0.5,0.333,0.273,0.091,0.588,0.471,0.13,0.8,-
0.286,0.556,0.6,0.367,0.944,0.5,0.05,0.56,-
0.538,0.294,0.15,0.208,0.889,0.737,0.316,0.176,-
0.4,0.273,0.353,0.571,0.789,0.579,0.286,0.25,-
0.533,0.65,0.625,0.421,0.591,0.6,0.357,0.409,-
0.211,0.375,0.562,0.294,0.636,0.571,0.158,0.5,-
0.462,0.696,0.3,0.154,0.35,0.364,0.538,0.357,-
0.778,0.417,0.296,0.429,0.812,0.3,0.345,0.125,-
0.462,0.179,0.75,0.609,0.231,0.938,0.15,0.5,-
0.889,0.13,0.632,0.238,0.667,0.28,0.25,0.889,-
0.412,0.333,0.333,0.462,0.611,0.6,0.704,0.318,-
0.571,0.364,0.529,0.312,0.35,0.4,0.278,0.19,-
0.412,0.1,0.733,0.421,0.762,0.214,0.556,0.478,-
0.6,0.188,0.6,0.4,0.5,0.65,0.1,1.0,-
0.833,0.364,0.9,0.424,0.562,0.444,0.333,0.579,-
1.0,0.125,0.923,0.15,0.556,0.222,0.231,0.154,-
0.867,0.611,0.227,0.5,0.688,0.8,0.412,0.0,-
0.5,0.667,0.929,0.143,0.588,0.75,0.167,0.333,-
0.368,0.273,0.176,0.35,0.917,0.722,0.647,0.7,-
0.5,0.357,0.588,0.667,0.562,0.294,0.16,0.409,-
0.2,0.571,0.467,0.176,0.353,0.417,0.353,0.133,-
0.467,0.0,0.556,0.368,0.562,0.5,0.048,0.353,-
0.176,0.545,0.105,0.548,0.214,0.882,0.294,0.318,-
0.385,0.353,0.8,0.188,0.429,0.765,0.875,0.667,-
0.6,0.182,0.688,0.571,0.6,0.632,0.455,0.781,-
0.7,0.625,0.5,0.1,0.789,0.647,0.05,0.261,-
0.667,0.214,0.706,0.182,0.529,0.533,0.455,0.4,-
0.471,1.0,1.0,0.5,0.688,0.6,0.462,0.786,-
0.5,0.467,0.895,0.217,0.619,0.391,0.421,0.368,-
0.579,0.385,0.125,0.111,0.562,0.591,0.31,0.158,-
0.727,0.625,0.4,0.333,0.524,0.688,0.438,0.381,-
0.667,0.444,0.846,0.35,0.833,0.833,0.316,0.182,-
0.385,0.261,0.474,0.25,0.467,0.812,0.5,0.267,-
0.333,0.0,0.952,0.231,0.211,0.722,0.6,0.118,-
0.545,0.5,0.308,0.375,0.455,0.875,0.176,0.368,-
0.462,0.75,0.778,0.294,0.438,0.733,0.364,0.478,-
0.333,0.353,0.579,0.647,0.867,0.316,0.12,0.227,-
0.571,0.556,0.778,0.385,0.409,0.533,0.308,0.25,-
0.333,0.188,0.632,0.444,0.214,0.368,0.3,0.733,-
0.429,0.455,0.938,0.167,0.111,0.708,0.174,0.6,-
0.385,0.3,0.625,0.25,0.412,0.778,0.8,0.389,-
0.583,0.435,0.278,0.25,0.864,0.294,0.458,0.167,-
0.643,0.364,0.188,0.4,0.75,0.267,0.269,0.133,-
0.353,0.417,0.125,0.19,0.267,0.389,0.222,0.5,-
0.5,0.286,0.588,0.35,0.636,0.208,0.13,0.3,-
0.438,0.429,0.625,0.217,0.611,0.625,0.154,0.167,-
0.385,0.545,0.478,0.615,0.571,0.25,0.143,0.45,-
0.5,0.286,0.417,0.214,0.591,0.318,0.263,0.526,-
0.35,0.409,0.632,0.222,0.875,0.45,0.28,0.6,-
0.5,1.0,0.385,0.333,0.5,0.333,0.296,0.4,-
0.812,0.533,0.5,0.091,0.7,0.5,0.13,0.69,-
0.278,0.083,0.824,0.471,0.333,0.333,0.429,0.364,-
0.421,0.357,0.609,0.048,0.591,0.316,0.316,0.071,-
0.562,0.421,0.588,0.667,0.55,0.75,0.238,0.867,-
0.429,0.125,0.438,0.3,0.4,0.611,0.067,0.625,-
0.222,0.5,0.375,0.154,0.632,0.667,0.435,0.812,-
0.412,0.875,0.65,0.318,0.632,0.4,0.25,0.333,-
0.412,0.3,0.556,0.45,0.706,0.55,0.429,0.6,-
0.833,0.25,0.529,0.579,0.824,0.75,0.105,0.333,-
0.25,0.214,0.7,0.842,0.522,0.316,0.333,0.05,-
0.538,0.174,0.895,0.391,0.917,0.625,0.458,0.583,-
0.467,0.143,0.409,0.231,0.619,0.375,0.364,0.222,-
0.75,0.588,0.8,0.417,0.571,0.533,0.308,0.733,-
0.4,0.263,0.875,0.45,0.476,0.444,0.368,0.667,-
0.6,0.375,0.385,0.167,0.895,0.357,0.214,0.538,-
0.357,0.316,0.316,0.529,0.588,0.375,0.4,0.476,-
0.235,0.273,0.533,0.5,0.333,0.5,0.682,0.3,-
0.357,0.455,0.235,0.455,0.438,0.938,0.2,0.0,-
0.25,0.545,0.9,0.05,0.381,0.636,0.909,0.167,-
0.556,0.2,0.643,0.559,0.143,0.3,0.345,0.19,-
0.409,0.235,0.6,0.067,0.318,0.5,0.158,0.0,-
0.688,0.923,0.533,0.2,0.44,0.471,0.25,0.667,-
0.214,0.5,0.188,0.227,0.059,0.312,0.421,0.368,-
0.562,0.625,0.35,0.278,0.409,1.0,0.562,0.48,-
0.333,0.136,0.28,0.273,0.2,0.6,0.375,0.167,-
0.4,0.5,0.438,0.154,0.632,0.28,0.0,0.286,-
0.3,0.278,0.28,0.235,0.364,0.909,0.238,0.167,-
0.214,0.5,0.4,0.633,0.0,0.588,0.133,0.286,-
0.562,0.526,0.462,0.0,0.381,0.889,0.111,0.35,-
0.333,0.071,0.417,0.188,0.571,0.765,0.143,0.333,-
0.5,0.55,0.421,0.333,0.4,0.45,0.667,0.387,-
0.267,0.529,0.857,0.0,0.611,0.385,0.217,1.0,-
0.75,0.25,0.933,0.133,0.5,0.65,0.176,0.5,-
0.429,0.176,0.533,0.053,0.423,0.409,0.357,0.429,-
0.222,0.636,0.55,0.3,0.5,0.667,0.211,0.083,-
0.824,0.727,0.765,0.273,0.583,0.895,0.241,0.32,-
0.444,0.6,0.625,0.481,0.867,0.875,0.043,0.364,-
0.4,0.455,0.579,0.312,0.474,0.263,0.682,0.704,-
0.6,0.25,0.5,0.353,0.882,0.625,0.188,0.714,-
0.5,0.417,0.25,0.391,0.5,0.667,0.3,0.667,-
0.278,0.333,0.476,0.417,0.211,0.368,0.48,0.6,-
0.25,0.19,0.286,0.533,0.444,0.55,0.188,0.0,-
0.333,0.273,0.9,0.45,0.4,0.348,0.571,0.176,-
0.333,0.65,0.263,0.462,0.583,0.368,0.184,0.6,-
0.35,0.067,0.611,0.294,0.25,0.6,0.7,0.818,-
0.263,0.368,0.619,0.636,0.889,0.611,0.273,0.25,-
0.538,0.647,0.611,0.533,0.778,0.2,0.095,0.867,-
0.529,0.455,0.875,0.125,0.412,0.875,0.158,0.55,-
0.211,0.25,0.64,0.444,0.923,0.867,0.269,0.118,-
0.25,0.5,0.625,0.182,0.353,0.111,0.375,0.478,-
0.143,0.556,0.263,0.588,0.478,0.474,0.385,0.625,-
0.385,0.263,0.5,0.56,0.444,0.5,0.357,0.522,-
0.083,0.385,0.533,0.348,0.071,0.1,0.105,0.375,-
0.706,0.188,0.6,0.294,0.348,0.357,0.235,0.316,-
0.364,0.923,0.286,0.31,0.391,0.3,0.261,0.0,-
0.471,0.0,0.25,0.417,0.429,0.647,0.471,0.2,-
0.471,0.579,0.545,0.455,0.5,0.55,0.333,0.16,-
0.583,0.417,0.941,0.12,0.364,0.632,0.462,0.292,-
0.412,0.3,0.667,0.571,0.857,0.412,0.0,0.158,-
0.273,0.263,0.737,0.129,0.067,0.4,0.684,0.545,-
0.267,0.857,0.5,0.222,0.474,0.421,0.042,0.214,-
0.267,0.235,0.375,0.333,0.882,0.333,0.2,0.667,-
0.5,0.462,0.611,0.625,0.588,0.75,0.1,0.188,-
0.417,0.75,0.444,0.0,0.867,0.667,0.435,0.222,-
0.583,0.429,0.923,0.524,0.286,0.579,0.143,0.476,-
0.5,0.417,0.312,0.571,0.789,0.647,0.133,0.125,-
0.636,0.857,0.357,0.211,0.478,0.235,0.312,0.5,-
0.667,0.588,0.478,0.2,0.625,0.391,0.458,0.533,-
0.35,0.364,0.471,0.769,0.391,0.364,0.111,0.579,-
0.8,0.643,0.5,0.429,0.214,0.733,0.31,0.25,-
0.273,0.25,0.533,0.5,0.556,0.917,0.304,0.389,-
0.412,0.412,0.071,0.231,0.733,0.375,0.227,0.619,-
0.667,0.316,0.533,0.4,0.333,0.857,0.042,0.417,-
0.231,0.429,0.467,0.158,0.368,0.889,0.304,0.389,-
0.75,0.625,0.4,0.3,0.786,0.208,0.462,0.294,-
0.692,0.6,0.571,0.65,0.571,0.545,0.227,0.0,-
0.571,0.25,0.462,0.286,0.625,0.529,0.4,0.4,-
0.385,0.0,0.375,0.3,0.625,0.556,0.25,0.4,-
0.545,0.3,0.706,0.2,0.391,0.688,0.263,0.4,-
0.889,0.364,0.5,0.625,0.2,0.333,0.16,0.1,-
0.667,0.474,0.526,0.062,0.471,0.75,0.765,0.8,-
0.375,0.333,0.556,0.308,0.562,0.529,0.333,0.629,-
0.071,0.316,0.2,0.143,0.474,0.381,0.158,0.8,-
0.727,0.062,0.65,0.385,0.778,0.571,0.133,0.679,-
0.5,0.5,0.947,0.667,0.389,0.538,0.25,0.25,-
0.211,0.083,0.583,0.5,0.889,0.273,0.0,0.25,-
0.1,0.75,0.941,0.5,0.789,0.429,0.0,0.0,-
0.357,0.077,0.2,0.3,0.176,0.333,0.182,0.133,-
0.7,0.222,0.875,0.22,0.3,0.824,0.158,0.45,-
0.0,0.75,0.591,0.0,0.15,0.947,0.0,1.0,-
0.4,0.0,0.417,0.227,0.4,0.385,0.182,0.417,-
0.214,0.182,0.5,0.053,1.0,0.35,0.214,0.067,-
0.222,0.125,0.333,0.462,0.562,0.227,0.278,0.933,-
0.571,0.533,0.087,0.143,0.611,0.579,0.286,0.867,-
0.5,0.25,0.733,0.269,0.412,0.588,0.353,0.731,-
0.526,0.333,0.467,0.471,0.462,0.833,0.353,0.25,-
0.643,0.429,0.333,0.361,0.9,0.625,0.238,0.562,-
0.529,0.4,0.3,0.304,0.316,0.929,0.7,0.533,-
0.75,0.062,0.5,0.136,0.667,0.917,0.36,0.25,-
0.25,0.2,0.571,0.625,0.6,0.8,0.5,0.296,-
0.476,0.188,0.652,0.286,0.929,0.286,0.6,0.24,-
0.417,0.308,0.588,0.409,0.857,0.556,0.381,0.4,-
0.133,0.4,0.412,0.4,0.588,0.571,0.562,0.2,-
0.5,0.0,0.5,0.3,0.143,0.667,0.25,0.8,-
0.333,0.8,0.375,0.304,0.389,0.211,0.4,1.0,-
0.571,0.833,0.2,0.444,0.476,0.562,0.333,0.222,-
0.462,0.5,0.3,0.136,0.412,0.706,0.316,0.143,-
0.667,0.417,0.8,0.7,0.526,0.875,0.062,1.0,-
0.4,0.286,0.5,0.706,0.583,0.625,0.148,0.3,-
0.3,0.312,0.364,0.167,0.095,0.375,0.312,0.667,-
0.2,0.133,0.4,0.056,0.5,0.722,0.273,0.467,-
0.5,0.875,0.6,0.087,0.533,0.895,0.28,0.867,-
0.312,0.333,0.455,0.346,0.556,0.19,0.85,0.769,-
0.25,0.312,0.389,0.387,0.45,0.706,0.1,0.258,-
0.833,0.385,0.857,0.25,0.944,0.636,0.333,0.4,-
0.381,0.368,0.562,0.5,0.222,0.625,0.25,0.478,-
0.385,0.375,0.462,0.56,0.529,0.556,0.545,0.105,-
0.2,0.273,0.923,0.094,0.7,0.562,0.111,0.263,-
0.529,0.2,0.167,0.846,0.533,0.25,0.52,0.778,-
0.412,0.278,0.682,0.227,0.667,0.526,0.667,0.267,-
