GA,vae-zinc-s,lstm-zinc,lstm-chembl,zinc,real,chembl,cnpd,cortellis-drugs
41.6,0.0,76.0,16.0,48.0,58.667,19.0,43.154,-
45.5,28.0,50.769,65.25,16.0,43.2,64.067,19.0,-
23.1,57.026,38.769,11.0,59.207,41.455,47.6,43.0,-
31.875,40.5,65.261,17.0,69.0,76.125,50.842,44.0,-
46.154,42.586,32.48,37.818,62.308,14.0,29.556,75.778,-
36.267,16.0,46.909,56.229,53.778,9.0,25.714,0.0,-
53.194,40.571,62.229,62.286,92.857,38.737,42.471,79.387,-
47.857,12.0,24.0,56.296,62.333,45.769,19.0,13.0,-
50.909,25.826,16.0,34.5,24.0,20.0,92.75,34.0,-
11.0,12.0,60.545,20.0,67.059,11.0,38.667,5.0,-
53.72,106.882,41.08,46.75,62.632,31.0,48.889,21.0,-
42.0,63.488,50.0,27.0,67.688,46.846,67.64,86.914,-
41.684,32.0,47.692,85.935,92.949,11.0,20.0,52.0,-
35.0,2.0,62.0,20.0,43.182,29.467,14.0,73.097,-
40.0,7.0,30.72,16.0,45.111,37.895,47.407,60.375,-
42.222,22.5,9.0,29.455,28.786,57.8,39.429,0.0,-
43.2,18.462,16.0,7.0,41.438,14.0,43.68,7.0,-
40.529,62.067,40.966,75.24,61.462,38.957,20.0,33.143,-
46.957,41.29,49.8,50.75,19.0,37.778,21.0,40.0,-
49.412,28.0,49.615,18.0,82.824,95.211,40.071,12.0,-
72.069,41.333,22.0,58.778,68.0,41.333,53.854,7.0,-
38.387,16.0,65.517,49.68,53.4,33.158,11.0,78.333,-
41.143,45.862,70.258,42.429,20.0,56.824,24.0,9.0,-
39.0,16.0,41.625,41.677,11.0,46.125,57.13,14.0,-
37.238,24.0,81.391,17.0,36.438,43.846,17.0,0.0,-
12.0,18.0,39.231,14.0,58.579,44.08,30.333,5.0,-
63.2,12.0,25.143,23.0,28.0,21.0,45.517,33.28,-
23.571,13.412,80.103,42.424,34.0,28.0,45.76,9.0,-
35.619,17.0,66.0,24.0,76.16,11.0,9.0,47.727,-
49.684,43.062,53.926,43.241,34.0,54.727,86.268,119.222,-
62.846,18.0,53.926,44.129,91.8,12.0,68.276,5.0,-
59.815,40.0,38.08,13.0,28.0,47.273,105.0,29.333,-
42.0,32.0,24.0,35.2,80.0,39.862,0.0,11.0,-
16.0,10.0,36.235,61.742,56.471,61.071,18.0,76.077,-
56.0,14.0,15.0,125.517,55.08,51.692,117.854,73.5,-
39.312,52.172,55.68,20.0,13.0,50.4,65.077,80.727,-
50.909,18.0,60.261,73.551,30.0,78.774,14.0,75.0,-
57.273,18.0,50.806,45.5,53.889,53.913,68.2,7.0,-
43.474,32.0,73.0,16.0,13.0,38.857,46.0,22.737,-
26.0,57.739,28.0,12.0,72.882,17.0,8.0,74.25,-
28.889,68.833,32.0,57.391,38.88,44.786,52.571,9.0,-
46.2,56.0,14.0,52.5,9.0,43.7,32.069,32.0,-
26.0,26.824,66.5,0.0,49.091,40.182,95.0,37.778,-
17.588,6.0,50.714,57.379,92.3,15.0,83.0,75.429,-
51.368,14.0,13.0,21.857,48.529,87.529,75.778,26.0,-
48.333,32.0,50.077,60.261,28.0,28.786,13.0,0.0,-
19.5,26.0,16.0,12.0,28.971,22.0,26.583,51.786,-
57.6,52.478,47.333,22.0,56.0,37.517,38.4,21.0,-
40.154,38.0,44.333,46.452,61.368,28.0,13.0,37.517,-
28.261,15.167,18.621,16.0,31.333,34.667,37.2,4.0,-
65.517,33.529,76.667,22.0,68.6,45.931,51.333,64.444,-
40.696,20.0,64.211,46.0,43.189,59.84,55.059,13.0,-
48.75,22.0,26.0,42.261,79.385,13.2,35.172,7.0,-
52.571,9.24,11.0,51.765,6.0,46.0,13.0,7.0,-
37.647,7.0,70.0,8.0,36.0,53.333,16.0,35.2,-
29.545,64.308,53.077,26.0,22.0,31.111,42.75,48.857,-
21.538,24.0,18.0,58.118,32.0,41.739,49.0,91.125,-
27.733,12.0,39.429,30.0,49.946,15.0,50.0,69.462,-
57.538,18.0,102.062,37.5,41.083,58.194,57.407,18.0,-
24.933,8.0,58.966,8.0,58.32,58.182,30.0,0.0,-
33.333,20.8,55.69,44.571,71.029,31.5,18.0,26.783,-
40.529,41.889,61.412,45.238,43.194,18.0,42.545,41.619,-
37.091,52.267,53.565,46.0,46.87,54.286,15.0,5.0,-
39.6,51.84,52.923,12.0,73.5,48.696,25.667,147.0,-
38.182,16.0,18.0,42.87,30.0,43.2,49.778,95.923,-
7.0,60.0,73.5,36.923,60.154,57.846,24.0,7.0,-
35.294,14.25,81.024,20.0,77.733,7.0,76.5,85.417,-
46.588,26.182,16.0,27.0,101.892,35.806,42.815,40.471,-
39.273,33.75,38.0,21.0,82.047,57.8,56.889,11.0,-
28.0,10.0,56.037,27.0,26.0,17.0,46.154,46.636,-
35.455,32.0,51.111,35.714,49.688,47.806,18.0,20.0,-
55.636,24.0,103.059,52.414,51.739,61.714,14.0,47.882,-
41.806,5.0,26.0,56.455,42.852,17.0,32.48,56.0,-
58.0,12.0,10.0,79.222,15.0,45.714,88.5,7.0,-
48.462,7.0,92.118,16.0,41.217,48.889,30.0,55.742,-
23.048,26.0,59.4,20.0,20.0,56.0,33.529,16.0,-
26.182,44.667,46.148,15.0,18.0,63.158,11.0,12.0,-
52.267,18.0,80.926,18.0,77.824,43.182,20.0,87.862,-
27.368,26.0,50.357,25.333,53.519,55.25,14.0,38.667,-
46.0,54.4,22.0,65.217,11.0,46.216,79.167,14.4,-
18.619,22.0,68.091,26.0,56.0,58.667,6.0,40.0,-
56.952,24.0,58.947,19.0,22.154,32.455,15.0,86.471,-
37.579,26.0,12.0,60.526,58.667,92.0,15.0,42.0,-
23.1,24.0,34.222,58.182,57.581,28.0,92.75,41.212,-
60.0,17.143,72.727,101.684,49.0,29.0,60.0,42.75,-
37.636,16.0,20.0,45.6,50.167,54.923,51.765,0.0,-
20.0,9.0,65.517,42.0,11.0,78.222,106.286,12.0,-
55.636,14.0,42.852,37.778,47.793,14.0,49.0,67.8,-
43.333,22.0,36.0,23.0,43.815,33.6,22.0,17.889,-
59.111,20.0,57.333,76.488,43.886,47.5,22.0,79.615,-
34.5,20.0,34.0,73.759,35.412,53.455,38.0,38.0,-
45.238,54.643,42.957,13.0,62.235,29.467,13.0,47.84,-
37.565,44.545,73.333,35.556,64.286,40.0,14.0,65.032,-
55.435,10.0,31.36,42.545,78.667,50.091,17.0,0.0,-
31.474,48.077,26.0,25.6,49.778,49.0,55.5,31.579,-
28.5,8.0,55.714,7.0,20.483,14.0,74.974,36.0,-
46.579,40.0,20.0,58.108,14.0,21.774,50.0,46.667,-
26.824,50.0,56.258,60.0,36.52,52.5,38.4,62.0,-
50.667,16.0,75.571,32.421,29.586,10.0,97.391,60.966,-
40.182,5.0,26.0,32.0,73.889,13.0,46.957,52.0,-
57.0,12.0,48.462,96.444,89.865,13.0,112.762,87.176,-
23.375,20.0,76.125,12.0,16.0,26.909,16.0,18.667,-
31.364,22.667,46.0,88.766,39.84,14.0,26.0,62.4,-
26.0,7.0,35.84,18.0,55.857,34.909,13.0,9.0,-
32.143,62.69,45.037,71.167,24.0,31.778,53.667,16.0,-
7.333,2.0,16.593,13.0,14.0,39.619,40.0,28.0,-
74.308,12.0,10.0,15.0,16.435,66.806,14.0,33.647,-
44.333,54.737,49.444,50.667,44.2,15.0,81.0,49.032,-
36.0,27.0,22.0,13.0,32.0,20.0,38.957,6.0,-
39.273,11.0,82.143,40.154,39.84,47.852,25.0,0.0,-
37.4,11.0,16.0,103.75,14.0,31.5,40.909,60.966,-
51.556,43.217,30.815,14.0,70.0,29.467,35.467,0.0,-
42.0,25.846,101.037,44.848,59.5,46.581,115.625,0.0,-
17.882,41.538,69.333,27.0,56.471,68.571,48.19,51.724,-
54.4,36.0,50.172,54.0,50.077,35.043,82.5,87.286,-
31.36,2.0,60.882,37.333,50.556,45.938,68.421,40.8,-
59.815,27.273,13.0,97.357,72.882,17.0,27.556,37.923,-
43.067,38.333,56.0,14.0,55.08,36.571,62.947,40.0,-
18.947,7.0,52.571,11.0,64.125,35.556,58.391,64.138,-
36.8,24.0,36.667,56.889,20.455,46.364,45.6,12.0,-
46.667,18.0,60.429,39.9,16.0,53.103,56.952,26.0,-
48.0,10.0,40.976,13.0,34.0,45.29,14.0,17.0,-
25.412,12.0,16.0,58.303,28.0,12.6,42.0,43.077,-
46.579,2.0,64.688,38.0,54.957,14.0,44.0,65.882,-
11.25,24.0,62.333,65.143,45.0,38.08,29.0,21.0,-
36.364,14.0,27.188,14.0,86.29,55.435,51.765,36.72,-
8.0,22.0,128.903,11.0,17.0,13.0,15.0,47.0,-
52.8,24.75,33.548,12.0,50.4,37.317,62.0,17.5,-
28.889,5.0,16.0,17.0,40.5,43.875,20.0,33.28,-
46.0,40.182,52.174,46.4,83.171,16.0,77.314,19.0,-
32.609,52.133,14.0,53.486,8.0,16.0,49.333,20.0,-
52.478,18.0,34.0,72.68,18.0,14.0,12.0,15.0,-
22.0,13.0,11.0,48.889,75.778,20.0,18.0,9.0,-
42.261,39.6,27.692,59.786,22.0,47.077,12.0,44.0,-
30.333,10.0,109.412,71.476,57.182,14.0,11.0,93.0,-
29.556,8.0,85.294,14.0,62.429,52.345,38.25,71.69,-
65.926,30.0,50.806,17.0,38.0,51.586,42.75,63.0,-
27.867,4.0,51.667,9.0,45.19,15.0,50.0,10.0,-
40.966,39.13,38.857,21.0,49.412,36.25,112.154,0.0,-
81.522,11.0,96.774,33.28,13.0,16.0,9.0,49.467,-
47.407,5.0,84.973,24.0,66.857,54.56,56.0,15.0,-
45.6,48.333,49.444,43.2,49.839,27.429,66.231,74.286,-
42.9,9.0,41.391,36.615,20.0,37.517,17.0,20.923,-
45.818,18.0,70.636,15.0,68.032,38.4,64.606,36.69,-
41.083,14.4,42.939,23.0,74.194,42.857,58.0,79.2,-
44.333,12.0,57.143,51.586,84.862,41.806,91.867,45.0,-
28.364,5.0,72.308,67.133,37.968,29.143,18.0,43.429,-
39.9,59.235,76.353,73.714,98.057,18.0,47.25,44.0,-
26.0,34.0,30.0,74.75,21.913,52.923,32.0,9.947,-
37.636,52.0,34.0,58.5,81.529,9.0,15.0,7.0,-
32.143,36.667,72.481,37.059,104.545,54.957,9.0,40.615,-
41.143,24.0,32.933,48.276,60.968,43.846,48.462,0.0,-
27.083,28.0,16.0,13.0,66.0,43.579,90.588,10.0,-
55.895,66.4,59.76,24.0,42.852,46.636,65.4,105.484,-
43.333,16.0,60.261,17.0,38.0,42.0,67.459,7.0,-
39.789,28.0,20.0,49.875,56.913,11.097,44.333,9.0,-
28.6,18.0,45.474,38.0,37.517,51.333,80.0,56.952,-
32.0,10.0,55.435,89.811,18.0,18.0,55.128,58.32,-
68.419,32.0,43.062,40.375,71.69,39.429,37.636,36.0,-
34.37,4.0,46.87,14.0,62.278,12.0,15.0,26.0,-
53.0,18.0,30.0,64.296,21.0,36.571,15.0,24.0,-
37.12,12.0,70.778,12.0,28.0,33.6,47.52,45.189,-
25.5,40.0,22.0,58.929,65.0,41.333,55.273,68.357,-
3.0,16.0,38.957,24.0,97.935,45.938,19.0,87.63,-
16.0,47.609,48.562,12.0,66.667,45.333,50.769,19.0,-
12.0,17.111,73.5,67.796,18.0,79.037,40.235,61.63,-
38.08,56.828,58.158,15.0,46.897,11.647,31.0,19.0,-
48.0,32.0,71.647,14.0,30.0,17.333,32.0,7.0,-
37.238,20.0,10.0,71.5,24.762,51.31,41.143,77.326,-
66.316,28.0,54.231,11.0,50.172,49.778,18.0,16.25,-
20.571,32.0,27.586,12.0,58.0,40.727,12.0,41.476,-
33.0,26.0,62.826,18.0,124.108,35.097,13.0,88.4,-
17.455,24.444,26.0,15.0,46.242,72.0,17.0,12.0,-
23.419,19.368,63.6,12.0,24.0,28.333,96.667,42.424,-
38.769,16.0,52.923,62.5,45.714,24.933,22.0,24.933,-
49.524,14.0,53.333,41.143,51.429,43.333,43.189,81.391,-
53.125,14.0,14.0,42.87,35.875,43.846,14.0,4.0,-
20.0,12.0,54.4,54.625,78.833,62.333,78.974,2.0,-
56.913,24.0,55.387,19.0,22.0,51.692,72.054,0.0,-
24.933,32.0,30.0,25.826,76.154,89.516,35.368,11.0,-
54.4,39.429,89.684,42.207,67.619,43.871,77.364,18.0,-
22.167,35.667,30.0,39.789,18.0,42.923,87.111,60.938,-
69.259,15.0,39.31,33.091,59.4,36.25,78.471,6.0,-
60.167,54.923,34.0,41.333,46.0,44.552,19.0,47.84,-
25.3,40.286,45.862,50.217,63.0,10.0,23.0,70.571,-
52.923,8.0,34.0,20.0,13.0,28.0,58.909,62.129,-
71.739,22.0,88.146,52.923,58.24,46.286,52.97,46.316,-
10.0,40.571,63.692,17.0,66.957,17.0,16.0,40.235,-
23.375,37.714,65.0,30.815,70.588,39.857,28.0,81.231,-
45.111,35.417,8.0,18.0,60.923,58.267,68.421,14.0,-
12.0,12.0,78.348,63.742,16.0,21.0,19.0,28.0,-
47.793,12.0,0.0,103.5,68.419,37.053,22.0,39.52,-
36.0,34.32,46.667,101.158,60.562,16.0,56.897,31.0,-
31.36,5.0,42.56,18.0,8.0,31.0,72.8,7.0,-
35.84,42.467,25.882,52.0,54.4,46.581,11.0,53.793,-
32.421,14.0,56.0,23.0,62.067,85.323,50.947,132.0,-
45.0,26.0,46.48,34.364,78.077,12.0,20.0,42.0,-
41.143,24.0,39.758,32.0,24.0,45.714,38.438,31.059,-
24.0,14.769,41.0,23.0,75.0,37.926,24.0,30.0,-
43.474,11.0,72.545,12.0,42.5,35.357,63.467,23.2,-
42.857,7.0,65.517,74.308,30.0,42.286,14.0,36.0,-
30.588,31.429,54.154,25.0,27.429,49.4,87.455,6.0,-
39.789,28.0,39.2,42.75,74.111,69.333,16.0,91.419,-
33.75,16.0,54.238,22.727,105.529,37.714,13.0,6.0,-
22.222,3.0,18.0,51.652,54.353,45.714,52.381,26.889,-
44.08,14.0,77.647,15.0,60.923,52.5,74.8,44.435,-
44.444,64.0,66.12,23.478,75.625,74.8,22.0,52.267,-
29.556,16.0,20.0,49.4,28.0,41.846,21.0,21.0,-
70.714,11.0,51.522,60.067,65.714,20.913,44.333,37.4,-
33.75,24.0,19.0,10.0,8.0,37.818,22.0,71.647,-
40.32,10.0,61.826,34.286,30.0,46.308,24.0,65.941,-
57.375,9.0,43.727,42.0,49.615,25.412,58.933,81.6,-
18.0,8.077,78.857,16.0,24.0,20.0,62.947,67.273,-
38.636,0.0,81.061,29.939,47.727,39.0,56.889,10.0,-
35.545,5.0,44.474,37.333,58.846,62.308,14.0,87.286,-
51.556,5.0,40.909,39.231,52.923,50.0,15.0,35.095,-
59.235,24.0,18.207,22.0,69.562,86.037,43.5,136.5,-
26.824,14.0,39.667,10.231,15.0,11.0,55.586,10.0,-
17.067,39.0,86.897,14.0,52.2,8.286,55.467,42.5,-
49.455,0.0,41.786,69.294,53.12,40.154,50.0,56.561,-
12.0,53.72,71.5,17.0,43.643,19.0,17.0,17.111,-
28.737,32.0,34.909,56.333,60.562,29.545,40.235,18.043,-
45.833,16.0,44.108,50.96,42.56,13.0,35.7,57.6,-
55.435,11.0,72.632,34.444,34.647,55.357,13.0,43.2,-
10.0,0.0,37.333,40.0,62.471,39.1,20.0,26.0,-
35.368,11.0,16.0,102.538,64.0,13.0,6.0,14.0,-
53.647,16.0,35.467,82.08,15.0,49.935,70.0,52.345,-
8.0,5.0,61.686,19.0,16.0,40.405,15.0,20.0,-
38.857,17.0,92.118,57.778,12.0,37.333,11.0,40.0,-
26.824,12.0,64.917,40.0,56.667,70.37,28.0,18.0,-
50.0,12.0,66.667,0.0,89.28,46.667,16.0,56.345,-
28.0,40.174,42.0,22.0,71.034,49.333,12.0,65.571,-
36.571,7.0,22.0,56.061,66.667,47.185,39.13,124.667,-
73.586,6.0,11.0,125.28,51.316,30.515,31.304,56.88,-
38.957,51.0,38.4,26.0,51.579,46.308,45.231,36.0,-
46.154,14.0,7.0,53.667,45.36,0.0,51.765,52.957,-
32.143,10.0,70.909,21.0,14.0,33.913,92.118,51.0,-
76.8,33.333,113.455,10.0,54.0,17.111,10.2,59.2,-
66.452,54.579,55.474,24.0,42.815,40.0,51.25,43.355,-
32.118,32.0,62.0,74.516,48.385,61.071,34.207,57.857,-
13.0,32.857,68.333,6.0,78.556,36.818,43.2,49.833,-
36.0,26.0,42.667,57.692,15.0,32.067,68.6,11.556,-
25.5,41.667,33.091,62.4,24.0,15.0,47.333,9.6,-
40.727,13.636,57.2,39.231,72.484,48.64,9.0,38.0,-
35.368,22.667,30.0,25.0,41.083,117.241,39.44,110.5,-
52.943,23.529,73.333,0.0,63.931,20.533,15.0,18.0,-
39.429,63.333,78.758,13.276,47.526,40.615,26.0,130.846,-
43.077,12.0,26.0,29.714,20.0,70.636,71.0,102.467,-
13.0,11.0,37.643,20.0,63.0,40.258,34.0,38.182,-
7.333,5.0,99.75,58.24,82.435,69.444,46.25,39.643,-
44.667,7.0,79.062,60.8,44.571,22.0,54.054,39.913,-
45.733,24.0,61.2,76.465,62.241,35.172,12.0,123.744,-
34.091,14.0,40.385,44.8,29.486,38.333,7.0,90.643,-
93.655,46.154,72.96,50.111,84.091,35.692,47.6,18.0,-
28.0,14.0,27.789,51.282,28.0,48.0,45.824,13.0,-
12.0,8.0,24.64,63.429,42.059,52.08,17.0,35.417,-
44.615,6.0,17.0,23.333,56.348,85.0,56.842,69.75,-
57.0,16.0,89.243,21.0,29.9,42.207,5.0,0.0,-
36.316,22.0,34.462,33.524,15.714,33.6,68.211,115.6,-
48.0,51.0,67.273,15.0,117.188,31.16,50.769,9.0,-
24.0,22.0,55.25,22.0,33.462,46.444,37.2,92.345,-
60.545,0.0,56.484,64.629,34.839,75.0,20.0,19.6,-
29.0,52.741,43.333,16.0,73.897,20.0,17.0,23.0,-
32.0,14.0,44.0,18.0,28.0,101.75,15.0,9.0,-
31.652,62.424,62.118,45.0,56.258,13.636,94.927,70.0,-
50.133,8.0,30.0,63.08,73.333,92.625,46.686,51.429,-
71.69,54.643,8.0,71.69,39.84,36.267,42.207,54.0,-
34.783,9.0,71.75,6.0,65.261,78.375,15.0,17.0,-
36.0,10.889,39.789,19.0,63.871,34.087,24.0,93.0,-
42.947,35.882,64.706,78.2,40.645,41.379,81.84,38.69,-
25.92,22.0,58.0,13.0,95.484,65.312,57.474,65.217,-
51.935,62.769,71.077,46.667,22.424,15.0,29.053,18.0,-
56.1,2.0,59.5,63.158,54.643,22.0,9.0,12.0,-
58.0,35.316,68.4,34.0,66.667,33.462,27.273,132.973,-
40.444,16.0,82.8,71.4,77.903,21.0,24.0,36.8,-
13.0,14.0,39.231,46.5,76.5,11.0,80.348,16.0,-
58.154,8.0,54.154,69.0,58.5,52.414,32.5,18.0,-
51.692,47.308,18.0,125.622,48.871,39.1,113.488,49.0,-
51.0,43.16,59.852,27.789,40.0,13.0,42.718,64.296,-
18.0,9.0,26.353,28.0,14.0,39.273,87.5,42.0,-
48.0,24.0,36.0,15.0,57.182,50.077,64.0,5.0,-
56.571,13.0,52.308,10.0,89.706,55.857,71.3,8.0,-
65.455,4.0,9.4,18.0,67.273,59.143,38.438,6.0,-
55.407,12.0,42.947,19.0,69.333,12.0,60.545,21.0,-
53.0,8.0,63.29,29.0,62.241,11.0,49.286,19.385,-
65.897,4.0,34.0,84.5,65.455,38.435,17.0,41.8,-
60.931,16.0,53.75,13.0,40.571,11.0,93.304,72.538,-
42.56,22.0,22.0,156.4,58.083,61.929,51.8,19.0,-
42.0,57.581,11.0,19.0,26.0,40.071,44.333,16.0,-
23.048,15.0,40.0,67.158,69.474,38.0,26.074,22.0,-
50.294,11.0,58.105,46.0,59.538,32.48,80.727,9.0,-
45.6,12.0,41.778,20.0,51.04,16.0,40.0,49.083,-
39.13,8.0,29.0,46.0,46.48,43.5,43.68,22.0,-
54.091,20.0,60.171,14.0,47.793,24.706,11.0,6.0,-
42.222,33.077,69.214,87.75,32.0,30.71,41.818,52.214,-
54.154,12.0,30.194,8.0,39.871,49.0,56.667,19.0,-
32.857,24.0,55.69,44.667,57.724,36.194,8.0,57.13,-
22.0,14.0,52.571,71.25,117.0,38.08,20.0,8.0,-
7.714,30.0,102.08,12.0,13.0,6.0,48.414,54.261,-
67.846,14.0,58.0,63.0,67.483,54.0,82.35,6.0,-
59.143,32.727,28.0,8.0,38.857,19.478,20.0,115.0,-
37.5,38.08,29.12,35.2,43.522,11.0,91.226,42.286,-
16.0,14.0,14.444,22.0,16.0,45.517,60.619,51.765,-
25.667,17.0,52.8,21.0,43.815,35.879,49.412,0.0,-
57.882,47.4,36.0,14.0,14.0,27.389,17.0,8.0,-
49.524,6.0,28.0,49.45,6.0,43.579,16.0,39.462,-
40.32,3.0,76.154,42.5,52.129,14.0,20.0,6.0,-
22.0,12.0,58.438,63.524,25.882,73.957,38.0,8.0,-
32.0,22.0,61.5,24.0,26.0,46.667,30.154,9.0,-
19.556,14.0,47.25,72.947,84.812,49.655,80.667,83.065,-
16.941,22.857,57.538,16.0,26.88,20.0,15.0,12.0,-
32.857,46.87,18.0,15.0,70.37,19.2,63.0,98.452,-
30.8,16.0,83.839,40.071,45.6,67.857,42.0,65.0,-
29.167,18.0,76.548,99.556,33.0,39.312,53.571,99.024,-
53.519,14.0,26.0,44.074,83.276,18.0,26.0,34.0,-
43.81,25.143,43.333,65.03,56.44,26.0,37.161,66.0,-
47.25,20.0,59.684,52.8,15.0,35.2,29.76,48.4,-
42.923,2.0,63.0,105.4,6.0,36.174,50.087,0.0,-
50.133,15.0,70.667,16.0,54.154,33.231,21.0,22.5,-
39.667,38.154,82.667,24.0,13.0,0.0,63.0,6.0,-
32.0,14.0,53.0,154.0,49.054,37.375,58.0,14.757,-
16.0,10.667,65.0,24.0,44.64,30.483,21.0,72.0,-
26.0,22.0,66.12,22.0,68.692,49.677,70.667,14.0,-
40.909,0.0,40.909,120.556,56.471,14.706,24.0,10.0,-
17.0,22.0,24.0,17.0,59.806,12.0,36.75,80.476,-
59.143,6.0,45.6,37.778,58.667,84.812,32.0,5.0,-
60.619,67.133,90.818,50.743,80.5,34.2,47.619,21.0,-
17.778,12.0,60.207,35.304,59.143,66.212,34.0,135.333,-
50.783,17.182,79.714,20.0,63.6,46.846,32.0,56.897,-
43.826,5.0,126.286,69.278,50.286,60.917,19.0,48.19,-
31.818,7.0,53.4,26.0,37.0,46.345,50.286,53.308,-
45.111,24.0,42.0,44.211,73.333,45.931,15.0,64.138,-
34.909,19.636,56.571,9.0,87.259,43.917,43.63,9.0,-
28.889,9.0,13.0,7.0,55.533,38.154,73.138,70.552,-
27.368,18.0,69.697,57.622,60.211,50.4,57.143,49.538,-
38.636,14.0,21.111,14.0,58.966,73.0,47.5,45.0,-
41.143,12.0,66.667,24.0,18.0,43.579,84.71,12.0,-
14.0,24.0,9.0,28.0,40.615,15.0,43.63,54.737,-
40.0,11.0,37.231,22.0,40.174,39.1,16.0,20.4,-
36.842,26.0,36.0,58.118,41.167,81.29,95.487,20.0,-
67.846,6.0,77.0,60.545,60.353,37.923,67.913,47.52,-
11.667,16.0,76.815,7.0,80.172,45.333,79.455,57.778,-
76.667,24.0,7.0,17.0,37.059,39.13,29.333,86.769,-
64.444,69.632,6.0,16.0,61.412,34.286,30.0,67.941,-
29.333,15.0,44.2,23.833,27.13,11.0,16.0,14.667,-
50.769,29.647,22.0,81.529,59.333,68.25,54.778,18.0,-
68.095,20.0,67.231,37.5,75.935,16.0,34.0,72.538,-
27.3,52.0,71.176,57.6,48.364,53.351,69.533,4.0,-
55.636,12.0,90.385,20.0,67.941,0.0,47.5,36.0,-
71.5,60.619,82.857,66.286,44.211,40.8,20.0,81.787,-
56.1,38.077,46.308,66.818,81.061,73.889,53.36,34.211,-
55.857,11.0,55.645,50.842,20.0,45.231,51.111,64.8,-
40.444,16.0,45.111,40.0,65.517,12.0,14.0,17.0,-
38.25,24.0,58.966,56.484,81.778,56.0,11.0,56.118,-
31.111,11.0,13.0,14.0,93.8,57.103,44.0,50.0,-
47.25,42.4,15.0,20.222,36.0,15.0,66.444,58.621,-
37.12,26.0,48.4,38.824,70.0,20.0,62.471,16.0,-
58.32,22.0,23.143,60.667,61.2,38.4,115.0,35.36,-
54.778,56.44,23.333,62.947,40.571,32.933,17.0,15.2,-
73.586,15.2,14.0,51.8,22.0,24.182,15.0,39.231,-
42.385,16.0,79.258,54.433,25.826,57.8,124.535,12.0,-
30.545,52.414,40.645,73.894,105.143,17.0,77.0,44.333,-
40.8,16.71,18.0,85.263,59.774,42.222,36.0,63.333,-
85.429,33.158,45.161,19.0,81.257,80.103,50.069,73.182,-
53.615,13.0,24.0,46.065,60.0,49.304,15.0,18.0,-
56.889,8.0,26.0,21.0,53.333,44.333,16.0,36.842,-
46.429,14.0,52.267,14.0,28.0,40.0,24.0,12.0,-
52.08,3.0,79.062,51.412,13.0,33.8,17.0,28.0,-
52.545,26.0,62.846,22.0,14.0,14.0,58.378,20.0,-
17.778,58.5,61.071,16.0,12.0,10.0,50.077,0.0,-
46.4,5.0,30.0,21.0,59.684,41.76,17.0,88.0,-
34.0,23.333,76.44,36.316,66.444,32.87,24.87,45.688,-
38.595,22.0,15.0,23.0,12.0,23.0,19.0,25.0,-
32.941,12.0,41.143,7.0,78.222,37.333,48.0,77.625,-
49.0,18.0,78.41,45.238,74.286,45.517,19.0,5.0,-
61.957,16.0,33.714,73.842,26.0,37.0,24.0,88.4,-
58.158,36.0,78.517,38.095,56.667,17.0,47.25,6.0,-
32.4,22.0,86.27,32.0,43.714,49.032,63.742,20.0,-
50.294,24.0,17.828,18.0,55.68,12.0,21.0,11.556,-
38.095,9.0,18.0,81.385,40.444,46.148,14.0,78.517,-
41.083,65.0,75.846,43.333,54.957,58.143,132.535,0.0,-
35.0,10.0,9.0,133.63,79.895,42.353,68.108,100.8,-
44.571,26.0,66.852,40.868,50.897,48.462,20.0,21.333,-
19.2,12.0,63.692,29.25,21.6,62.727,5.0,49.5,-
46.5,65.714,16.0,12.0,39.692,76.034,57.429,66.96,-
49.029,14.0,26.0,54.621,45.19,55.111,48.811,11.0,-
48.889,18.421,91.2,45.6,46.828,45.24,56.615,63.6,-
56.1,5.0,34.0,59.429,62.727,44.286,63.156,18.0,-
48.333,33.75,32.0,41.481,61.636,46.667,44.609,102.6,-
37.714,12.0,73.312,26.0,48.0,30.16,18.0,126.933,-
32.308,8.0,58.0,50.667,10.0,13.0,43.636,29.333,-
24.0,13.0,99.0,61.314,51.029,31.231,82.529,72.0,-
41.538,65.0,59.76,57.622,45.5,43.952,58.0,58.24,-
44.615,15.909,49.077,16.0,53.818,46.667,20.0,26.0,-
26.526,54.4,60.667,82.204,21.273,77.0,12.0,32.48,-
74.308,56.296,62.333,70.0,22.0,78.833,45.455,78.4,-
42.207,22.0,43.727,7.0,50.667,32.211,53.625,60.917,-
46.429,36.143,30.0,60.353,30.0,91.419,20.0,19.6,-
28.261,34.0,50.0,19.0,55.385,16.714,46.2,30.588,-
49.5,12.0,70.304,45.0,52.741,65.069,35.0,16.0,-
32.143,20.0,81.29,37.8,77.0,11.0,46.095,14.0,-
20.571,55.25,39.667,6.0,49.138,50.0,65.6,16.0,-
23.692,44.545,39.724,43.846,21.0,54.194,52.0,6.0,-
27.13,9.0,14.0,18.0,16.0,7.0,22.0,40.0,-
62.105,50.0,22.0,67.2,75.556,27.077,70.636,77.143,-
28.0,54.778,71.333,21.0,79.222,34.091,53.448,8.0,-
43.333,42.0,72.484,39.727,75.935,12.724,40.0,5.0,-
25.846,7.0,97.167,14.0,37.778,48.483,31.0,56.222,-
35.368,12.0,64.308,19.0,61.462,18.0,66.0,42.286,-
40.0,36.0,61.818,57.0,41.714,41.677,94.409,10.0,-
